id,kind,t_host_s,trial,block,phase,last_marker_request_id,last_marker_code,payload_json,temperature,voltage,raw,line,error
664,grip,10.792661200044677,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.792661200044677}",25.0,0.81,0.81,"25,0.81",
665,grip,10.80303680000361,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.80303680000361}",25.0,0.81,0.81,"25,0.81",
666,grip,10.81364249996841,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.81364249996841}",25.0,0.81,0.81,"25,0.81",
667,grip,10.82448149996344,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.82448149996344}",25.0,0.81,0.81,"25,0.81",
668,grip,10.834558899980038,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.834558899980038}",25.0,0.81,0.81,"25,0.81",
669,grip,10.845216399990022,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.845216399990022}",25.0,0.81,0.81,"25,0.81",
670,grip,10.855825699982233,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.855825699982233}",25.0,0.81,0.81,"25,0.81",
671,grip,10.866320400033146,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.866320400033146}",25.0,0.81,0.81,"25,0.81",
672,grip,10.877189200022258,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.877189200022258}",25.0,0.81,0.81,"25,0.81",
674,grip,10.888215200044215,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.888215200044215}",25.0,0.81,0.81,"25,0.81",
675,grip,10.89850870007649,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.89850870007649}",25.0,0.81,0.81,"25,0.81",
676,grip,10.90857369999867,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.90857369999867}",25.0,0.81,0.81,"25,0.81",
677,grip,10.919440599973314,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.919440599973314}",25.0,0.81,0.81,"25,0.81",
678,grip,10.929792499984615,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.929792499984615}",25.0,0.81,0.81,"25,0.81",
679,grip,10.93986240006052,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.93986240006052}",25.0,0.81,0.81,"25,0.81",
680,grip,10.950395900057629,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.950395900057629}",25.0,0.81,0.81,"25,0.81",
681,grip,10.960446499986574,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.960446499986574}",25.0,0.81,0.81,"25,0.81",
682,grip,10.970729500055313,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.970729500055313}",25.0,0.81,0.81,"25,0.81",
683,grip,10.981462700059637,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.981462700059637}",25.0,0.81,0.81,"25,0.81",
684,grip,10.991847699973732,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.991847699973732}",25.0,0.81,0.81,"25,0.81",
685,grip,11.002846600022167,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.002846600022167}",25.0,0.81,0.81,"25,0.81",
687,grip,11.013667699997313,9,1,result,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.013667699997313}",25.0,0.81,0.81,"25,0.81",
688,grip,11.024346600053832,9,1,result,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.024346600053832}",25.0,0.81,0.81,"25,0.81",
691,grip,11.03498470003251,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.03498470003251}",25.0,0.81,0.81,"25,0.81",
693,grip,11.046371100004762,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.046371100004762}",25.0,0.81,0.81,"25,0.81",
694,grip,11.05680530006066,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.05680530006066}",25.0,0.81,0.81,"25,0.81",
695,grip,11.067249400075525,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.067249400075525}",25.0,0.81,0.81,"25,0.81",
696,grip,11.077851300011389,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.077851300011389}",25.0,0.81,0.81,"25,0.81",
697,grip,11.087985999998637,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.087985999998637}",25.0,0.81,0.81,"25,0.81",
698,grip,11.098497200058773,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.098497200058773}",25.0,0.81,0.81,"25,0.81",
699,grip,11.1095318000298,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.1095318000298}",25.0,0.81,0.81,"25,0.81",
700,grip,11.120460400008596,9,1,result,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.120460400008596}",25.0,0.81,0.81,"25,0.81",
702,grip,11.130532799987122,9,1,iti,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.130532799987122}",25.0,0.81,0.81,"25,0.81",
703,grip,11.14076770003885,9,1,iti,689,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.14076770003885}",25.0,0.81,0.81,"25,0.81",
707,grip,11.151068100007251,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.151068100007251}",25.0,0.81,0.81,"25,0.81",
709,grip,11.161954900017008,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.161954900017008}",25.0,0.81,0.81,"25,0.81",
710,grip,11.172173700062558,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.172173700062558}",25.0,0.81,0.81,"25,0.81",
711,grip,11.182497799978592,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.182497799978592}",25.0,0.81,0.81,"25,0.81",
712,grip,11.192575599998236,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.192575599998236}",25.0,0.81,0.81,"25,0.81",
713,grip,11.203534499974921,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.203534499974921}",25.0,0.81,0.81,"25,0.81",
714,grip,11.213617000030354,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.213617000030354}",25.0,0.81,0.81,"25,0.81",
715,grip,11.22408670000732,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.22408670000732}",25.0,0.81,0.81,"25,0.81",
716,grip,11.234495099983178,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.234495099983178}",25.0,0.81,0.81,"25,0.81",
717,grip,11.245007900055498,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.245007900055498}",25.0,0.81,0.81,"25,0.81",
718,grip,11.256001900066622,9,1,iti,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.256001900066622}",25.0,0.81,0.81,"25,0.81",
720,grip,11.26613660005387,10,1,prepare,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.26613660005387}",25.0,0.81,0.81,"25,0.81",
721,grip,11.276818200014532,10,1,prepare,704,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.276818200014532}",25.0,0.81,0.81,"25,0.81",
724,grip,11.286942800041288,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.286942800041288}",25.0,0.81,0.81,"25,0.81",
726,grip,11.296988900052384,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.296988900052384}",25.0,0.81,0.81,"25,0.81",
727,grip,11.307037999969907,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.307037999969907}",25.0,0.81,0.81,"25,0.81",
728,grip,11.317100699990988,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.317100699990988}",25.0,0.81,0.81,"25,0.81",
729,grip,11.327331300009973,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.327331300009973}",25.0,0.81,0.81,"25,0.81",
730,grip,11.338292000000365,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.338292000000365}",25.0,0.81,0.81,"25,0.81",
731,grip,11.348819200065918,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.348819200065918}",25.0,0.81,0.81,"25,0.81",
732,grip,11.359737599967048,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.359737599967048}",25.0,0.81,0.81,"25,0.81",
733,grip,11.370473999995738,10,1,prepare,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.370473999995738}",25.0,0.81,0.81,"25,0.81",
735,grip,11.380979900015518,10,1,feedback,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.380979900015518}",25.0,0.81,0.81,"25,0.81",
736,grip,11.39140620001126,10,1,feedback,722,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.39140620001126}",25.0,0.81,0.81,"25,0.81",
739,grip,11.401475299964659,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.401475299964659}",25.0,0.81,0.81,"25,0.81",
741,grip,11.411535099963658,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.411535099963658}",25.0,0.81,0.81,"25,0.81",
742,grip,11.422310100053437,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.422310100053437}",25.0,0.81,0.81,"25,0.81",
743,grip,11.432427200023085,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.432427200023085}",25.0,0.81,0.81,"25,0.81",
744,grip,11.442703400040045,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.442703400040045}",25.0,0.81,0.81,"25,0.81",
745,grip,11.453278900007717,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.453278900007717}",25.0,0.81,0.81,"25,0.81",
746,grip,11.463757800054736,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.463757800054736}",25.0,0.81,0.81,"25,0.81",
747,grip,11.474262900068425,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.474262900068425}",25.0,0.81,0.81,"25,0.81",
748,grip,11.484338200069033,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.484338200069033}",25.0,0.81,0.81,"25,0.81",
750,grip,11.494800999993458,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.494800999993458}",25.0,0.81,0.81,"25,0.81",
751,grip,11.504941700026393,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.504941700026393}",25.0,0.81,0.81,"25,0.81",
752,grip,11.51527710002847,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.51527710002847}",25.0,0.81,0.81,"25,0.81",
753,grip,11.52612809999846,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.52612809999846}",25.0,0.81,0.81,"25,0.81",
754,grip,11.536695900023915,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.536695900023915}",25.0,0.81,0.81,"25,0.81",
755,grip,11.548691699979827,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.548691699979827}",25.0,0.81,0.81,"25,0.81",
756,grip,11.559631200041622,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.559631200041622}",25.0,0.81,0.81,"25,0.81",
757,grip,11.570243400055915,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.570243400055915}",25.0,0.81,0.81,"25,0.81",
758,grip,11.580454500042833,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.580454500042833}",25.0,0.81,0.81,"25,0.81",
759,grip,11.590523099992424,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.590523099992424}",25.0,0.81,0.81,"25,0.81",
760,grip,11.601150700007565,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.601150700007565}",25.0,0.81,0.81,"25,0.81",
761,grip,11.6118641999783,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.6118641999783}",25.0,0.81,0.81,"25,0.81",
762,grip,11.622037400025874,10,1,feedback,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.622037400025874}",25.0,0.81,0.81,"25,0.81",
764,grip,11.632467800052837,10,1,result,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.632467800052837}",25.0,0.81,0.81,"25,0.81",
765,grip,11.642683600075543,10,1,result,737,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.642683600075543}",25.0,0.81,0.81,"25,0.81",
768,grip,11.652910100063309,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.652910100063309}",25.0,0.81,0.81,"25,0.81",
770,grip,11.663202499970794,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.663202499970794}",25.0,0.81,0.81,"25,0.81",
771,grip,11.673461099970154,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.673461099970154}",25.0,0.81,0.81,"25,0.81",
772,grip,11.68356070003938,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.68356070003938}",25.0,0.81,0.81,"25,0.81",
773,grip,11.693727600038983,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.693727600038983}",25.0,0.81,0.81,"25,0.81",
774,grip,11.704667499987409,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.704667499987409}",25.0,0.81,0.81,"25,0.81",
775,grip,11.715643599978648,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.715643599978648}",25.0,0.81,0.81,"25,0.81",
776,grip,11.726032400038093,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.726032400038093}",25.0,0.81,0.81,"25,0.81",
777,grip,11.736446500057355,10,1,result,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.736446500057355}",25.0,0.81,0.81,"25,0.81",
779,grip,11.746909599984065,10,1,complete,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.746909599984065}",25.0,0.81,0.81,"25,0.81",
780,grip,11.757004600018263,10,1,complete,766,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.757004600018263}",25.0,0.81,0.81,"25,0.81",
785,grip,11.767545100068673,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.767545100068673}",25.0,0.81,0.81,"25,0.81",
788,grip,11.778186200070195,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.778186200070195}",25.0,0.81,0.81,"25,0.81",
790,grip,11.788252199999988,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.788252199999988}",25.0,0.81,0.81,"25,0.81",
791,grip,11.798299100017175,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.798299100017175}",25.0,0.81,0.81,"25,0.81",
792,grip,11.809720600023866,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.809720600023866}",25.0,0.81,0.81,"25,0.81",
793,grip,11.819896799977869,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.819896799977869}",25.0,0.81,0.81,"25,0.81",
794,grip,11.830420500016771,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.830420500016771}",25.0,0.81,0.81,"25,0.81",
795,grip,11.84086420002859,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.84086420002859}",25.0,0.81,0.81,"25,0.81",
796,grip,11.850966900005005,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.850966900005005}",25.0,0.81,0.81,"25,0.81",
797,grip,11.861676100059412,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.861676100059412}",25.0,0.81,0.81,"25,0.81",
798,grip,11.872209200053476,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.872209200053476}",25.0,0.81,0.81,"25,0.81",
799,grip,11.883146799984388,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.883146799984388}",25.0,0.81,0.81,"25,0.81",
800,grip,11.894139699987136,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.894139699987136}",25.0,0.81,0.81,"25,0.81",
801,grip,11.904256100067869,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.904256100067869}",25.0,0.81,0.81,"25,0.81",
802,grip,11.914657399989665,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.914657399989665}",25.0,0.81,0.81,"25,0.81",
803,grip,11.924753700033762,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.924753700033762}",25.0,0.81,0.81,"25,0.81",
804,grip,11.934820299968123,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.934820299968123}",25.0,0.81,0.81,"25,0.81",
805,grip,11.945014900062233,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.945014900062233}",25.0,0.81,0.81,"25,0.81",
806,grip,11.955592600046657,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.955592600046657}",25.0,0.81,0.81,"25,0.81",
807,grip,11.966535200015642,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.966535200015642}",25.0,0.81,0.81,"25,0.81",
808,grip,11.976921600056812,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.976921600056812}",25.0,0.81,0.81,"25,0.81",
809,grip,11.987804200034589,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.987804200034589}",25.0,0.81,0.81,"25,0.81",
810,grip,11.99878590006847,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 11.99878590006847}",25.0,0.81,0.81,"25,0.81",
811,grip,12.009725700016133,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.009725700016133}",25.0,0.81,0.81,"25,0.81",
812,grip,12.01995640003588,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.01995640003588}",25.0,0.81,0.81,"25,0.81",
813,grip,12.030060600023717,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.030060600023717}",25.0,0.81,0.81,"25,0.81",
814,grip,12.040330399991944,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.040330399991944}",25.0,0.81,0.81,"25,0.81",
815,grip,12.05039340001531,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.05039340001531}",25.0,0.81,0.81,"25,0.81",
816,grip,12.060846299980767,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.060846299980767}",25.0,0.81,0.81,"25,0.81",
817,grip,12.07184089999646,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.07184089999646}",25.0,0.81,0.81,"25,0.81",
818,grip,12.08191149996128,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.08191149996128}",25.0,0.81,0.81,"25,0.81",
819,grip,12.09204600006342,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.09204600006342}",25.0,0.81,0.81,"25,0.81",
820,grip,12.102129600010812,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.102129600010812}",25.0,0.81,0.81,"25,0.81",
821,grip,12.112200199975632,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.112200199975632}",25.0,0.81,0.81,"25,0.81",
